2026.06.24 12:36:33 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:33 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:33 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:33 WARN  Could not find semantic tokens for: file:///Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala
2026.06.24 12:36:35 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:35 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:35 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:35 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:35 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:35 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:35 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.06.24 12:36:36 INFO  no build target found for /Users/shlomivovek/Desktop/omid-mission/spark_scala/spark_scala/src/main/scala/com/lakehouse/ProcessData.scala. Using presentation compiler with project's scala-library version: 3.3.7
